Original_Entity,Mapped_ID
concept:hotel:residence_inn_beverly_hills,22019
concept:winery:harvest,22020
concept:city:cantabria,22021
concept:musicartist:society,22022
concept:stadiumoreventvenue:radio_city_music_hall,22023
concept:clothing:closed_toe_shoes,22024
concept:clothing:shirt_,22025
concept:museum:locus,22026
concept:clothing:hiking_boots,22027
concept:automobilemaker:opel,22028
concept:transportation:transit_systems,22029
concept:buildingmaterial:terminals,22030
concept:radiostation:ktve,22031
concept:musicartist:prince,22032
concept:university:yeshiva_university,22033
concept:programminglanguage:values,22034
concept:sportsteam:bucks_county_community_college,22035
concept:retailstore:late_august,22036
concept:person:tom_peters,22037
concept:journalist:blaine_newnham,22038
concept:lake:newman_lake,22039
concept:stateorprovince:ajc,22040
concept:publication:united_technologies,22041
concept:island:neptune,22042
concept:sportsteam:rose_bowl_gear,22043
concept:company:level_3_communications,22044
concept:musicartist:mot_rhead,22045
concept:website:new_republic_magazine,22046
concept:street:repairs,22047
concept:county:placer_county,22048
concept:clothing:fitting_jeans,22049
concept:personmexico:mitch_haniger,22050
concept:newspaper:art_new_england,22051
concept:county:augusta_richmond_county,22052
concept:product:yahoo,22053
concept:ceo:randall_l__stephenson,22054
concept:visualartist:landscapes,22055
concept:monument:show_low,22056
concept:visualizablescene:canon_city,22057
concept:publication:business_daily,22058
concept:clothing:kakis,22059
concept:company:slb,22060
concept:clothing:blue_skirt,22061
concept:ceo:gregory_wasson,22062
concept:geopoliticalorganization:horn_lake,22063
concept:clothing:work_gloves,22064
concept:language:kiswahili,22065
concept:chemical:miles,22066
concept:parlourgame:short_walk,22067
concept:eventoutcome:evidence,22068
concept:book:south_riding,22069
concept:sportsteam:south_dakota_state_jackrabbits,22070
concept:city:clearlake,22071
concept:newspaper:interlink,22072
concept:date:n8_months,22073
concept:museum:first_market,22074
concept:bird:storks,22075
concept:landscapefeatures:water,22076
concept:ceo:charles_dolan,22077
concept:city:counterparts,22078
concept:musicsong:times,22079
concept:city:nyc_,22080
concept:coach:arkansas_razorbacks,22081
concept:visualizablescene:clock,22082
concept:book:confidence,22083
concept:geometricshape:minute,22084
concept:company:pc,22085
concept:governmentorganization:bureau_of_land_management,22086
concept:musicartist:imagination,22087
concept:creativework:morning_both_the_new,22088
concept:parlourgame:n1_hour,22089
concept:buildingmaterial:pool,22090
concept:geopoliticalorganization:wickenburg,22091
concept:island:water_distribution,22092
concept:governmentorganization:resources_department,22093
concept:nonneginteger:five,22094
concept:city:palmerston_north,22095
concept:male:bruce_foxton,22096
concept:city:bellingham,22097
concept:person:appropriate_dean,22098
concept:geopoliticalorganization:tibetan_autonomous_region,22099
concept:company:symantec_corp,22100
concept:animal:shell,22101
concept:visualizableattribute:cloudy,22102
concept:disease:manic_depression,22103
concept:religion:congregation,22104
concept:hallwayitem:contractor,22105
concept:televisionshow:edition,22106
concept:criminal:kansas_city,22107
concept:stadiumoreventvenue:epicenter,22108
concept:stadiumoreventvenue:rbc_center,22109
concept:insect:large_mammals,22110
concept:videogamesystem:system_s,22111
concept:professionalorganization:governing_board,22112
concept:personus:dee_snider,22113
concept:clothing:swim_suits,22114
concept:hobby:music,22115
concept:county:west_allis,22116
concept:personcanada:site_search,22117
concept:personaustralia:dave_haywood,22118
concept:county:bastrop,22119
concept:country:return_trip,22120
concept:televisionstation:ksnt,22121
concept:retailstore:ky,22122
concept:buildingmaterial:portland,22123
concept:product:medicaid_services,22124
concept:stateorprovince:independent,22125
concept:language:romanian,22126
concept:transportation:terminus,22127
concept:company:kmas_tv,22128
concept:geopoliticallocation:fribourg,22129
concept:clothing:business_suit,22130
concept:musician:godsmack,22131
concept:visualizablescene:blairstown,22132
concept:company:kron,22133
concept:magazine:traveler,22134
concept:buildingfeature:water_system,22135
concept:stadiumoreventvenue:sheas_performing_arts_center,22136
concept:geopoliticallocation:southern_california,22137
concept:city:bensenville,22138
concept:sportsequipment:trade_association,22139
concept:organization:orinats_yerkir__rule_of_law__party,22140
concept:personasia:joe_blanton,22141
concept:ceo:albert_lord,22142
concept:website:goog,22143
concept:musicalbum:soundtrack,22144
concept:weatherphenomenon:amsterdam,22145
concept:geometricshape:processes,22146
concept:judge:times_union,22147
concept:mammal:holidays,22148
concept:street:huge_step,22149
concept:visualizableattribute:improved_water,22150
concept:product:yahoo_search_marketing,22151
concept:location:skeleton_coast,22152
concept:politicsissue:resources_department,22153
concept:city:hamlet,22154
concept:hobby:salaries,22155
concept:writer:peter_bart,22156
concept:programminglanguage:computer,22157
concept:monarch:alan_beith,22158
concept:clothing:wool_coats,22159
concept:website:harper_s,22160
concept:mammal:warthogs,22161
concept:city:westland,22162
concept:sportsteam:drexel_dragons,22163
concept:company:fb,22164
concept:vegetable:oats,22165
concept:county:kern_county,22166
concept:book:oasis,22167
concept:cave:ie,22168
concept:city:coloma,22169
concept:journalist:mike_lefkow,22170
concept:agriculturalproduct:difficulty,22171
concept:visualizablescene:tinley_park,22172
concept:mlmetric:variation,22173
concept:skiarea:bay_ridge,22174
concept:person:ben_gibbard,22175
concept:ceo:james_crosby,22176
concept:televisionstation:wsav,22177
concept:movie:red_river,22178
concept:company:server,22179
concept:coach:jean_marie_messier,22180
concept:parlourgame:n6_hours,22181
concept:clothing:navy_jumper,22182
concept:tableitem:skills,22183
concept:governmentorganization:nsf_,22184
concept:city:tamarac,22185
concept:dateliteral:n1923,22186
concept:governmentorganization:od,22187
concept:company:frontier,22188
concept:city:johnston,22189
concept:book:features,22190
concept:musicalbum:nebraska,22191
concept:organization:milwaukee_braves,22192
concept:radiostation:ksci,22193
concept:personcanada:rufus_wainwright,22194
concept:televisionstation:nm,22195
concept:stateorprovince:register,22196
concept:stadiumoreventvenue:philharmonic_center_for_the_arts,22197
concept:person:fred_seiler,22198
concept:musician:steve_perry,22199
concept:monument:los_alamos,22200
concept:organization:british_petroleum,22201
concept:arachnid:tawny_owl,22202
concept:river:sediment,22203
concept:company:flickr_map,22204
concept:city:spencer,22205
concept:restaurant:area_restaurants,22206
concept:stadiumoreventvenue:huntington_center,22207
concept:book:strangers,22208
concept:researchproject:education___research,22209
concept:personafrica:giant,22210
concept:coach:rich_brooks,22211
concept:geopoliticallocation:schwerin,22212
concept:sportsgame:six_years,22213
concept:vehicle:government,22214
concept:language:quechua,22215
concept:city:atlanta_georgia,22216
concept:musicartist:elbow,22217
concept:jobposition:leed_accredited_professional,22218
concept:county:rutgers_university_school_of_law,22219
concept:emotion:goals,22220
concept:company:intergraph_corporation,22221
concept:person:manchester,22222
concept:personus:volunteers,22223
concept:crimeorcharge:attorneys,22224
concept:model:state_model,22225
concept:company:entertainment_weekly001,22226
concept:university:new_york_university__s_steinhardt_school,22227
concept:male:task,22228
concept:writer:rachel_marsden,22229
concept:personmexico:jack_morris,22230
concept:clothing:plaid_flannel,22231
concept:university:brandeis_university,22232
concept:geopoliticallocation:indore,22233
concept:person:william_cody,22234
concept:clothing:green_sweater,22235
concept:muscle:decline,22236
concept:hotel:peace,22237
concept:coach:emblem,22238
concept:sportsteam:philadelphia_warriors,22239
concept:city:catanzaro,22240
concept:skyscraper:paris_las_vegas,22241
concept:televisionstation:ksce,22242
concept:room:welcome,22243
concept:physicalaction:injury,22244
concept:bird:long_tailed_tits,22245
concept:journalist:jason_whitlock,22246
concept:musicartist:damon_albarn,22247
concept:personaustralia:david_komansky,22248
concept:organization:appletv,22249
concept:model:identity,22250
concept:profession:examiner,22251
concept:profession:vision,22252
concept:chemical:seawater,22253
concept:hotel:fairmont,22254
concept:academicfield:arts_program,22255
concept:personasia:chris_volstad,22256
concept:nondiseasecondition:fact_sheet,22257
concept:county:jupiter,22258
concept:coach:pete_lembo,22259
concept:newspaper:president_elect_barack_obama,22260
concept:visualizablescene:harbor,22261
concept:politicaloffice:veterans,22262
concept:school:merrimack_college,22263
concept:organization:national_broadcasting_corporation,22264
concept:vehicle:home,22265
concept:port:nova_iguacu,22266
concept:movie:cousins,22267
concept:politicsissue:one_thing,22268
concept:personus:chris_duncan,22269
concept:clothing:pencil_skirts,22270
concept:bank:lawyer,22271
concept:geopoliticalorganization:bankruptcy,22272
concept:clothing:denim_mini_skirt,22273
concept:ceo:bernd_pischetsrieder,22274
concept:politicsblog:new_york_daily_news,22275
concept:clothing:serge_suit,22276
concept:geopoliticallocation:economy,22277
concept:university:university_texas,22278
concept:politicalparty:content_search,22279
concept:stadiumoreventvenue:the_basement,22280
concept:person:chris_walla,22281
concept:stadiumoreventvenue:herbst_theater,22282
concept:language:german_,22283
concept:stateorprovince:morelos,22284
concept:writer:richard_o_brien,22285
concept:hospital:rehabilitation_hospital,22286
concept:city:sicily,22287
concept:sportsteam:northern_michigan_wildcats,22288
concept:company:wgby_tv,22289
concept:park:interbay,22290
concept:musician:jon_foreman,22291
concept:person:dean,22292
concept:bank:ups_ground_delivery,22293
concept:sportsteam:target,22294
concept:publication:news_corp,22295
concept:clothing:wetsuit,22296
concept:musicartist:words,22297
concept:newspaper:village_voice,22298
concept:politicianus:presidential_nominee_john_mccain,22299
concept:celebrity:rumors,22300
concept:publication:macweek,22301
concept:officebuildingroom:legal_center,22302
concept:politicianus:matt_brown,22303
concept:buildingfeature:store,22304
concept:clothing:black_top_hat,22305
concept:stadiumoreventvenue:arenas,22306
concept:country:ease,22307
concept:university:san_francisco_state,22308
concept:county:roger,22309
concept:geopoliticalorganization:tax,22310
concept:ethnicgroup:americans,22311
concept:male:alex_turner_and_miles_kane,22312
concept:county:agricultural,22313
concept:stadiumoreventvenue:superdome,22314
concept:wallitem:cross,22315
concept:website:youtube_video,22316
concept:insect:termite,22317
concept:physicalaction:position,22318
concept:location:services_state,22319
concept:publication:converge,22320
concept:city:batesville,22321
concept:male:abram,22322
concept:stadiumoreventvenue:war_memorial_opera_house,22323
concept:politicalparty:southern_united_states,22324
concept:newspaper:the_south_china_morning_post,22325
concept:physicalaction:industry,22326
concept:athlete:patsy_donovan,22327
concept:newspaper:the_new_york_sun,22328
concept:musicgenre:avant_garde,22329
concept:boardgame:fun_time,22330
concept:person:guns_n__roses,22331
concept:sportsteam:wisconsin_green_bay_phoenix,22332
concept:clothing:cargo_trousers,22333
concept:buildingmaterial:discharge,22334
concept:person:grandmother,22335
concept:vertebrate:pet_species,22336
concept:academicfield:resources_management,22337
concept:geopoliticalorganization:lewistown,22338
concept:criminal:republican_nomination,22339
concept:journalist:bill_reynolds,22340
concept:geopoliticallocation:moorpark,22341
concept:candy:bounty,22342
concept:governmentorganization:voice,22343
concept:geopoliticalorganization:regensburg,22344
concept:invertebrate:moles,22345
concept:city:nine_mile_falls,22346
concept:clothing:white_linen_shirt,22347
concept:professionalorganization:hosta_society,22348
concept:visualizablescene:tinton_falls,22349
concept:ceo:reliance,22350
concept:musicartist:syd_barrett,22351
concept:jobposition:compensation,22352
concept:politicianus:andy_stern,22353
concept:actor:idea,22354
concept:journalist:ellen_goodman,22355
concept:city:laplace,22356
concept:sportsteam:uc_santa_barbara_gauchos,22357
concept:athlete:nate_schierholtz,22358
concept:personasia:ubaldo_jimenez,22359
concept:clothing:spaghetti_strap_dress,22360
concept:stateorprovince:management_team,22361
concept:musician:jonny_greenwood,22362
concept:criminal:peter_moore,22363
concept:clothing:leg_jeans,22364
concept:person:tricky_dick,22365
concept:tableitem:mum,22366
concept:clothing:purple_shirt,22367
concept:time:n9_00_pm,22368
concept:personasia:johnny_cueto,22369
concept:visualizablething:fuzhou,22370
concept:researchproject:fort_worth,22371
concept:professionalorganization:volleyball_coaches_association,22372
concept:governmentorganization:progress_report,22373
concept:newspaper:discover,22374
concept:professionalorganization:feed_industry_association,22375
concept:city:ely,22376
concept:hotel:suites,22377
concept:newspaper:vida_newspaper,22378
concept:buildingfeature:improvement,22379
concept:sportsleague:teams,22380
concept:company:consol_energy,22381
concept:weatherphenomenon:waters,22382
concept:sportsteam:johns_hopkins_blue_jays,22383
concept:city:elkhart_lake,22384
concept:bird:babblers,22385
concept:sociopolitical:areas,22386
concept:attraction:mira_loma,22387
concept:clothing:white_tuxedo_shirt,22388
concept:hospital:bellsouth_corporation,22389
concept:book:awesome,22390
concept:clothing:polo_neck,22391
concept:city:seagoville,22392
concept:port:andalucia,22393
concept:mountainrange:present_day,22394
concept:visualizablescene:mayfield_heights,22395
concept:monarch:single_mother,22396
concept:retailstore:bruegger_s,22397
concept:company:cnn__cnn_international,22398
concept:transportation:attention,22399
concept:geopoliticallocation:dorchester,22400
concept:language:bahasa,22401
concept:bank:wells_fargo___co_,22402
concept:city:dallas_fort_worth,22403
concept:televisionstation:wgtw_tv,22404
concept:mammal:yaks,22405
concept:journalist:jere_longman,22406
concept:company:garuda,22407
concept:hotel:langham,22408
concept:politicsblog:analysis,22409
concept:mldataset:deere,22410
concept:city:rho,22411
concept:clothing:bell_boots,22412
concept:governmentorganization:internal_revenue_service,22413
concept:athlete:alexi_ramirez,22414
concept:landscapefeatures:variety,22415
concept:room:bowery_ballroom,22416
concept:shoppingmall:summit,22417
concept:company:stanley,22418
concept:visualizablescene:downtown_buenos_aires,22419
concept:university:san_diego_state,22420
concept:cardgame:numbers,22421
concept:parlourgame:n25_minutes,22422
concept:personaustralia:albert_pujols,22423
concept:trainstation:schedules,22424
concept:sportsleague:grammy,22425
concept:university:southeast_missouri_state,22426
concept:clothing:bodysuit,22427
concept:clothing:pleated_pants,22428
concept:city:tuscon,22429
concept:athlete:norichika_aoki,22430
concept:politicaloffice:federal_judge,22431
concept:sportsteam:dixie_state_red_storm,22432
concept:recordlabel:giant_step,22433
concept:professionalorganization:founding_editor,22434
concept:newspaper:new_hampshire,22435
concept:county:narragansett,22436
concept:musician:david_murray,22437
concept:city:dunedin,22438
concept:male:cousin,22439
concept:currency:dollar,22440
concept:clothing:torn_blue_jeans,22441
concept:language:javanese,22442
concept:reptile:cross,22443
concept:newspaper:the_independent,22444
concept:vehicle:government_agencies,22445
concept:transportation:right,22446
concept:company:virgin_airlines,22447
concept:clothing:pajama,22448
concept:lake:winter,22449
concept:clothing:white_muscle_shirt,22450
concept:geopoliticalorganization:usa__uk,22451
concept:attraction:sandy_hook,22452
concept:bird:vulture,22453
concept:profession:bergen,22454
concept:shoppingmall:pine_island,22455
concept:sportsteam:west_georgia_wolves,22456
concept:bodypart:main_focus,22457
concept:language:bahasa_indonesia,22458
concept:animal:cavies,22459
concept:musicsong:sweat,22460
concept:musician:corporate,22461
concept:musician:brandon_boyd,22462
concept:shoppingmall:home_team,22463
concept:reptile:index,22464
concept:transportation:rails,22465
concept:amphibian:checklist,22466
concept:programminglanguage:applications,22467
concept:company:insert,22468
concept:mountain:green_creek,22469
concept:personaustralia:jon_lester,22470
concept:actor:mark_wood,22471
concept:lake:indian_point,22472
concept:personafrica:condoleezza_rice,22473
concept:hotel:soho_metropolitan,22474
concept:sportsleague:american_hockey_league,22475
concept:museum:collection,22476
concept:person:aaron,22477
concept:company:rights_reserved,22478
concept:televisionshow:century_city,22479
concept:company:labs,22480
concept:personus:robin_yount,22481
concept:reptile:footage,22482
concept:politicsissue:education_office,22483
concept:clothing:beanie_hat,22484
concept:hobby:buildings,22485
concept:eventoutcome:amount,22486
concept:geopoliticalorganization:harlingen,22487
concept:personus:connections,22488
concept:emotion:plan,22489
concept:clothing:sundress,22490
concept:governmentorganization:inland_revenue,22491
concept:visualizableattribute:engagement,22492
concept:company:knhm,22493
concept:sportsteam:southeastern_louisiana_lions,22494
concept:politicsblog:hartford_courant,22495
concept:politician:former_president_george_w__bush,22496
concept:visualizablescene:guerneville,22497
concept:radiostation:kjtv,22498
concept:city:barn,22499
concept:musicalbum:homebase,22500
concept:musicsong:offerings,22501
concept:visualartmovement:asian_americans,22502
concept:mountain:charity,22503
concept:clothing:leg_warmers,22504
concept:academicfield:asylum,22505
concept:person:holland,22506
concept:person:jack_russell_terrier,22507
concept:politicsblog:cleveland_plain_dealer,22508
concept:hobby:committee_chairs,22509
concept:emotion:east_coast,22510
concept:eventoutcome:trouble,22511
concept:criminal:pdf_files,22512
concept:politician:chester_arthur,22513
concept:wine:trocadero,22514
concept:year:problem,22515
concept:stadiumoreventvenue:td_garden,22516
concept:musicalbum:two_year,22517
concept:clothing:green_shirts,22518
concept:conference:ifpi,22519
concept:city:crazy_city,22520
concept:city:circle,22521
concept:company:wise,22522
concept:mldataset:n35,22523
concept:militaryconflict:war,22524
concept:visualizablething:draw,22525
concept:mammal:ibex,22526
concept:musician:ray_anderson,22527
concept:geopoliticallocation:toulon,22528
concept:coach:hits,22529
concept:politicianus:u_s__president_elect_barack_obama,22530
concept:criminal:web_portals,22531
concept:restaurant:good_friend,22532
concept:museum:art_institute,22533
concept:company:youtube_channel,22534
concept:county:northern_mariana_islands,22535
concept:politicsbill:provisions,22536
concept:governmentorganization:fsis,22537
concept:televisionstation:kmph_tv,22538
concept:athlete:eric_thames,22539
concept:animal:yesterday,22540
concept:city:ortonville,22541
concept:hotel:roger_smith,22542
concept:personnorthamerica:right,22543
concept:city:minneapolis_mn,22544
concept:geopoliticalorganization:county_mayo,22545
concept:website:contact_the_assistant,22546
concept:personaustralia:andy_hunt,22547
concept:reptile:merlin,22548
concept:website:contact_the_texas,22549
concept:company:wacx_tv,22550
concept:politicaloffice:bill,22551
concept:professionalorganization:genealogical_society,22552
concept:recordlabel:verve,22553
concept:academicfield:era,22554
concept:governmentorganization:justice_department,22555
concept:musicalbum:nine_years,22556
concept:clothing:brown_belt,22557
concept:musician:chris_martin,22558
concept:geopoliticalorganization:caxito,22559
concept:stateorprovince:woqooyi_galbeed,22560
concept:personus:vladimir_guerrero,22561
concept:coach:andy_macphail,22562
concept:clothing:ballet_flats,22563
concept:ceo:james_e__rohr,22564
concept:chemical:kerosene,22565
concept:geometricshape:enterprises,22566
concept:geometricshape:slopes,22567
concept:bird:chachalacas,22568
concept:physicalaction:trap,22569
concept:politicsissue:age,22570
concept:chemical:study,22571
concept:buildingfeature:accessories,22572
concept:chemical:rain_water,22573
concept:emotion:managing,22574
concept:company:costar,22575
concept:clothing:suede_shoes,22576
concept:city:riverhead,22577
concept:physicalcharacteristic:policy_report,22578
concept:university:media,22579
concept:televisionshow:feast,22580
concept:clothing:purple_sweater,22581
concept:county:west_freehold,22582
concept:journalist:michael_kimmelman,22583
concept:visualartmovement:pop,22584
concept:county:crowley,22585
concept:city:lisle,22586
concept:clothing:suit_vest,22587
concept:county:blawnox,22588
concept:blog:epicenter,22589
concept:room:n12_offices,22590
concept:nonneginteger:n2,22591
concept:company:igoogle,22592
concept:university:san_francisco_state_university,22593
concept:clothing:singlets,22594
concept:transportation:express_service,22595
concept:geopoliticalorganization:douglas,22596
concept:website:developers,22597
concept:personus:endy_chavez,22598
concept:lake:lake_mohawk,22599
concept:university:murray_state,22600
concept:mammal:armadillos,22601
concept:visualizablescene:cinnaminson,22602
concept:clothing:bikini_bottoms,22603
concept:university:investor_relations_institute,22604
concept:bank:nochex,22605
concept:musicartist:long_winters,22606
concept:hotel:hyatt_regency,22607
concept:physicsterm:weight,22608
concept:clothing:red_trousers,22609
concept:company:bharti_enterprises,22610
concept:book:smoke,22611
concept:room:living_area,22612
concept:amphibian:steppe_eagle,22613
concept:county:open_city,22614
concept:museum:richard_branson,22615
concept:city:santa_cruz_das_flores,22616
concept:musician:josh_homme,22617
concept:website:googletm,22618
concept:lake:lake_alfred,22619
concept:weatherphenomenon:times,22620
concept:movie:crimson_tide,22621
concept:radiostation:wfxl,22622
concept:musicartist:zombies,22623
concept:skyscraper:international_city,22624
concept:governmentorganization:peace_corps,22625
concept:personus:sirius_satellite_radio,22626
concept:county:zephyrhills,22627
concept:city:edgewater,22628
concept:attraction:palazzo,22629
concept:city:northampton,22630
concept:clothing:skin,22631
concept:clothing:fitting_shorts,22632
concept:clothing:black_stockings,22633
concept:geopoliticalorganization:franchises,22634
concept:sportsteam:ecsu_vikings,22635
concept:transportation:authority,22636
concept:person:christians,22637
concept:website:twitter_com,22638
concept:language:telugu,22639
concept:bird:creepers,22640
concept:restaurant:stars,22641
concept:televisionstation:wdam_tv,22642
concept:chemical:gum,22643
concept:physicalaction:mastercard,22644
concept:celltype:liver,22645
concept:sportsteam:grambling_tigers,22646
concept:criminal:biography,22647
concept:sportsleague:partners,22648
concept:clothing:black_leather_shoes,22649
concept:clothing:long_black_skirt,22650
concept:county:daisy,22651
concept:company:the_progressive001,22652
concept:personasia:supplier,22653
concept:blog:good_housekeeping_magazine,22654
concept:company:fiat_s_p_a,22655
concept:currency:kroon,22656
concept:newspaper:insight,22657
concept:jobposition:independent_member,22658
concept:monument:fedex_field,22659
concept:clothing:long_sleeved_jacket,22660
concept:geopoliticalorganization:ahmedabad,22661
concept:clothing:garb,22662
concept:chemical:slate,22663
concept:biotechcompany:actel_corporation,22664
concept:city:barrie,22665
concept:publication:economist_magazine,22666
concept:zoo:outdoors,22667
concept:writer:james_carroll,22668
concept:landscapefeatures:weekend,22669
concept:county:denison,22670
concept:geopoliticallocation:waukesha,22671
concept:stadiumoreventvenue:arena_at_harbor_yard,22672
concept:city:gonzaga,22673
concept:hotel:grand_continental,22674
concept:magazine:sporting_news,22675
concept:politicsblog:favor,22676
concept:sportsteam:luis_ayala,22677
concept:city:streator,22678
concept:animal:llamas,22679
concept:televisionstation:wohl,22680
concept:coach:bernie_ecclestone,22681
concept:jobposition:former_director,22682
concept:language:polish_polish,22683
concept:chemical:centralised_water,22684
concept:emotion:fields,22685
concept:profession:reader,22686
concept:city:ghat,22687
concept:weatherphenomenon:activity,22688
concept:city:jiangsu_province,22689
concept:musicartist:babyshambles,22690
concept:clothing:hipster_jeans,22691
concept:city:north_richland_hills,22692
concept:personnorthamerica:scott_shane,22693
concept:date:officers,22694
concept:company:kmoh_tv,22695
concept:monument:union_square,22696
concept:criminal:john_o_neill,22697
concept:personaustralia:man_u,22698
concept:sociopolitical:marshall_town,22699
concept:hotel:heritage,22700
concept:politicsissue:education_director,22701
concept:professionalorganization:business_aviation_association,22702
concept:organization:legislature,22703
concept:boardgame:great_fun,22704
concept:coach:jon_jay,22705
concept:company:miami_herald,22706
concept:filmfestival:venice,22707
concept:clothing:briefs,22708
concept:person:pharoah_sanders,22709
concept:city:yinchuan,22710
concept:governmentorganization:virginia_department,22711
concept:stateorprovince:n5_5,22712
concept:professionalorganization:equilibration_society,22713
concept:visualizablething:coralville,22714
concept:city:port_richey,22715
concept:visualizableattribute:runaway_switchboard,22716
concept:geopoliticallocation:localities,22717
concept:clothing:brown_suit,22718
concept:clothing:black_harem_pants,22719
concept:eventoutcome:effective_air,22720
concept:personafrica:mikhail_gorbachev,22721
concept:bird:toucans,22722
concept:musicartist:limp_bizkit,22723
concept:hallwayitem:gas,22724
concept:clothing:headscarf,22725
concept:nonneginteger:while,22726
concept:parlourgame:n4_hours,22727
concept:religion:spirit,22728
concept:mammal:traditional_companion_animals,22729
concept:emotion:personnel,22730
concept:geopoliticalorganization:sachsen,22731
concept:geopoliticallocation:mercer_island,22732
concept:automobilemaker:hmc,22733
concept:mountain:mount_ephraim,22734
concept:biotechcompany:medtronic,22735
concept:biotechcompany:gsk,22736
concept:astronaut:lockheed_corporation,22737
concept:radiostation:wgrz,22738
concept:airport:sodexo,22739
concept:professionalorganization:asian_pacific_american_legal_consortium,22740
concept:farm:extension,22741
concept:chemical:combined_water,22742
concept:personeurope:n7_2,22743
concept:visualizablescene:robinsonville,22744
concept:company:kepb_tv,22745
concept:eventoutcome:company_s_board,22746
concept:clothing:tshirts,22747
concept:crimeorcharge:violations,22748
concept:currency:sierra_leone,22749
concept:sportsleague:central_scouting,22750
concept:newspaper:times_union,22751
concept:company:former_world_trade,22752
concept:journalist:gerry_callahan,22753
concept:sportsteam:cal_state_monterey_bay_otters,22754
concept:city:belek,22755
concept:musicartist:sonny_stitt,22756
concept:televisionshow:sunday_night,22757
concept:hotel:the_blackstone_hotel,22758
concept:visualizablething:grenoble,22759
concept:sportsteam:iupui_jaguars,22760
concept:person:lynn,22761
concept:visualizablescene:surat,22762
concept:musicartist:puscifer,22763
concept:musicartist:rob_thomas,22764
concept:newspaper:westchester_journal_news,22765
concept:city:san_diego__california,22766
concept:retailstore:berkshire_hathaway,22767
concept:clothing:sports_jacket,22768
concept:website:guadalajara,22769
concept:physicalaction:specialty,22770
concept:city:holmes_beach,22771
concept:hotel:willard,22772
concept:publication:market_data,22773
concept:athlete:july_2008,22774
concept:company:fedex_freight,22775
concept:newspaper:london_daily,22776
concept:athlete:frank_francisco,22777
concept:city:newburgh,22778
concept:biotechcompany:minimum,22779
concept:governmentorganization:wise_decision,22780
concept:musicartist:type,22781
concept:person:dave_pratt,22782
concept:jobposition:adjunct,22783
concept:militaryconflict:eight_years,22784
concept:emotion:word,22785
concept:movie:fountainhead,22786
concept:newspaper:colonies,22787
concept:county:dobbs_ferry,22788
concept:clothing:white_polo,22789
concept:clothing:beach_shorts,22790
concept:radiostation:wmak,22791
concept:musician:jerry_garcia,22792
concept:city:deerfield_beach,22793
concept:transportation:routes,22794
concept:musicsong:mercedes_benz,22795
concept:geopoliticallocation:alexandria_bay,22796
concept:street:gay_street,22797
concept:sportsgame:more_seasons,22798
concept:beach:pensacola_beach,22799
concept:personmexico:brian_murphy,22800
concept:room:exhibit,22801
concept:island:citrus_springs,22802
concept:publication:new_york_times_newspapers,22803
concept:geometricshape:degrees,22804
concept:musician:bukka_white,22805
concept:tradeunion:blues,22806
concept:politicaloffice:white,22807
concept:emotion:honor,22808
concept:musician:peter_gabriel,22809
concept:city:st__augustine,22810
concept:wallitem:problems,22811
concept:musicalbum:subject,22812
concept:city:nottingham,22813
concept:date:leonardo,22814
concept:professionalorganization:american_states,22815
concept:website:memory,22816
concept:female:raven,22817
concept:book:remainder,22818
concept:shoppingmall:central_park,22819
concept:politicaloffice:personal_injury_lawyers,22820
concept:videogamesystem:works,22821
concept:televisionstation:kcen,22822
concept:company:frontier_airlines,22823
concept:personnorthamerica:jeffrey_kindler,22824
concept:hotel:ramada_plaza,22825
concept:publication:san_francisco_daily,22826
concept:buildingfeature:products,22827
concept:politicsblog:right_thing,22828
concept:book:wonderland,22829
concept:animal:native_animals,22830
concept:geopoliticallocation:south_wales,22831
concept:beverage:policy,22832
concept:race:bike,22833
concept:bedroomitem:money,22834
concept:city:external_links,22835
concept:personus:tommy_henrich,22836
concept:city:coastal,22837
concept:nongovorganization:petroleum_institute,22838
concept:city:simcoe,22839
concept:county:nevada_city,22840
concept:politicianus:hopeful_barack_obama,22841
concept:musician:bernie_leadon,22842
concept:buildingfeature:lock,22843
concept:comedian:sawyer_brown,22844
concept:stateorprovince:eastern_finland,22845
concept:male:reaction,22846
concept:geopoliticalorganization:sumatera_utara,22847
concept:politicsblog:arizona_republic,22848
concept:buildingfeature:rooms,22849
concept:arthropod:small_invertebrates,22850
concept:parlourgame:three_miles,22851
concept:musicalbum:vessels,22852
concept:perceptionaction:counsel,22853
concept:governmentorganization:education_department,22854
concept:clothing:loose_black_shirt,22855
concept:person:laurence,22856
concept:sportsteam:columbia_lions,22857
concept:geopoliticallocation:saint_helena,22858
concept:website:blender,22859
concept:book:artists,22860
concept:city:ourense,22861
concept:island:egg_harbor,22862
concept:mountain:pine_ridge,22863
concept:person:norman,22864
concept:company:limelight_networks,22865
concept:personeurope:owen_mcshane,22866
concept:city:clements,22867
concept:room:request,22868
concept:musicsong:cornerstone,22869
concept:politicsblog:raleigh,22870
concept:journalist:peter_vecsey,22871
concept:ceo:n_chandrasekaran,22872
concept:physicalaction:runs,22873
concept:visualizablescene:aix_en_provence,22874
concept:governmentorganization:general_accounting_office,22875
concept:company:commscope,22876
concept:book:sunshine,22877
concept:personus:stewart_alexander,22878
concept:personsouthamerica:art,22879
concept:sportsteam:montevallo_falcons,22880
concept:company:air_tahiti_nui,22881
concept:mldataset:n40,22882
